age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,student_id,lucky_number,hobby_code
40,Federal-gov,544792,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,23360,757,D
34,,434463,Bachelors,13,,Machine-op-inspct,Not-in-family,White,Female,0,,39,United-States,<=50K,23361,979,A
70,,221603,Some-college,10,,Sales,Not-in-family,White,Female,0,0,34,United-States,0,23362,787,C
23,Private,233711,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,,0,0,50,United-States,0,23363,653,C
30,Private,111567,HS-grad,9,Never-married,Craft-repair,Own-child,,Male,0,0,48,United-States,<=50K,23364,908,D
57,Private,79830,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,23365,188,A
34,Self-emp-not-inc,192259,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K,23366,829,B
24,Private,239663,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,0,23367,,C
41,Local-gov,34987,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,1,23368,909,A
38,Self-emp-not-inc,409189,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Mexico,0,23369,390,D
48,Private,135525,Assoc-acdm,,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,23370,521,D
43,Private,152159,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,0,23371,166,A
18,Private,141363,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,23372,,D
35,Private,214816,,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0,40,United-States,1,23373,140,B
42,Private,,HS-grad,9,Divorced,Machine-op-inspct,,White,Male,0,0,48,United-States,<=50K,23374,198,A
30,Private,161815,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,,United-States,0,23375,,B
42,Private,127314,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K,23376,971,D
48,Private,395368,Some-college,10,Divorced,Handlers-cleaners,Other-relative,Black,Male,0,0,40,United-States,0,23377,953,B
70,Private,184176,,9,Divorced,Other-service,,White,Female,0,,28,United-States,<=50K,23378,555,B
37,Private,112660,9th,5,Divorced,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K,23379,690,B
51,Private,183709,Assoc-voc,11,Separated,Prof-specialty,Unmarried,White,Female,,0,40,United-States,0,23380,400,B
35,Private,434114,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,,<=50K,23381,298,A
57,Private,190997,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,23382,758,D
26,Private,335533,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,,United-States,<=50K,23383,587,D
26,Private,176146,5th-6th,3,Separated,Craft-repair,Not-in-family,Other,Male,0,0,,Mexico,<=50K,23384,205,C
19,Private,272063,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,<=50K,23385,500,B
34,Private,169564,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,0,23386,804,B
25,Private,69847,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,0,23387,576,C
,Private,175431,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K,23388,221,C
32,Private,228357,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0,0,40,?,<=50K,23389,176,B
72,Self-emp-not-inc,284120,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,,0,23390,411,D
36,Private,109133,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,,United-States,<=50K,23391,211,C
28,Private,167336,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,1,23392,960,B
76,?,42209,9th,5,,?,Not-in-family,White,Male,0,0,25,United-States,<=50K,23393,908,D
37,Private,282951,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,23394,781,A
42,Private,303155,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,23395,617,C
44,Private,261899,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,,Male,0,0,44,United-States,0,23396,296,C
,State-gov,71417,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,23397,197,D
28,Private,239130,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K,23398,558,A
69,Private,200560,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,20,United-States,<=50K,23399,940,D
20,Private,157541,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,27,United-States,0,23400,329,C
,Private,255004,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K,23401,,A
47,Private,230136,,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,,60,United-States,>50K,23402,908,B
22,Private,,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K,23403,876,C
20,Private,47678,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,23404,,D
42,Local-gov,281315,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K,23405,271,D
23,Private,176123,HS-grad,9,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,0,0,40,Vietnam,0,23406,459,
,?,165350,HS-grad,9,Separated,?,,Black,Male,0,,50,Germany,<=50K,23407,294,D
32,Private,235862,Some-college,10,,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K,23408,368,D
41,Private,142579,Bachelors,13,Widowed,Sales,Unmarried,Black,Male,0,0,50,United-States,<=50K,23409,118,C
35,Private,38294,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,23410,453,A
40,Private,111483,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0,50,United-States,1,23411,,D
25,Private,189850,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,<=50K,23412,148,D
34,State-gov,145874,,16,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,,China,<=50K,23413,,B
23,Private,139012,Assoc-voc,11,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,40,South,<=50K,23414,455,B
30,Local-gov,211654,Masters,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,23415,949,A
55,Local-gov,173090,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,0,0,45,United-States,<=50K,23416,257,C
42,?,195124,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,60,,<=50K,23417,165,C
39,Private,32146,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,,<=50K,23418,958,A
52,Private,282674,HS-grad,9,Married-civ-spouse,Transport-moving,,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K,23419,670,A
42,Private,190403,Some-college,,Separated,Exec-managerial,Not-in-family,White,Male,0,0,60,Canada,<=50K,23420,920,A
27,Private,198258,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K,23421,407,D
30,,172748,7th-8th,4,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,23422,436,
58,?,,Bachelors,13,Divorced,?,Not-in-family,White,Male,0,0,25,United-States,<=50K,23423,770,A
18,Private,170183,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,,<=50K,23424,882,B
52,Private,150812,Some-college,10,Divorced,Adm-clerical,Unmarried,,Female,0,0,35,United-States,<=50K,23425,220,D
24,Private,241185,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,48,United-States,<=50K,23426,865,D
58,Self-emp-inc,174864,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,,1,23427,503,D
35,Private,30529,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,23428,872,D
31,Private,301637,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,0,23429,746,A
21,Private,242912,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,35,United-States,0,23430,885,D
24,Private,117363,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K,23431,667,B
22,Private,333158,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,48,United-States,<=50K,23432,942,B
39,Private,193260,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,25,Mexico,<=50K,23433,195,A
34,State-gov,278378,HS-grad,,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,0,23434,213,D
58,Private,111394,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,23435,968,B
26,Private,102476,Bachelors,13,Never-married,Adm-clerical,Own-child,,Male,0,0,25,United-States,<=50K,23436,528,C
,Private,26451,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,0,23437,639,D
67,?,209137,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K,23438,917,A
28,,210945,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,35,Haiti,0,23439,101,C
62,Local-gov,115023,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,,<=50K,23440,311,D
54,Private,53833,5th-6th,3,Married-civ-spouse,Transport-moving,,,Male,0,0,40,United-States,>50K,23441,679,C
36,,150057,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,<=50K,23442,739,D
18,Private,128086,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,18,United-States,<=50K,23443,432,D
25,Private,28473,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,23444,123,B
48,Private,155509,Some-college,10,Never-married,Craft-repair,Not-in-family,,Female,0,0,40,United-States,<=50K,23445,864,C
56,Private,165315,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,?,<=50K,23446,467,C
30,,171889,Prof-school,15,Never-married,Tech-support,Own-child,White,Female,,,24,United-States,<=50K,23447,841,A
41,Local-gov,185057,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,,40,,<=50K,23448,605,A
59,Private,277034,HS-grad,9,Divorced,Tech-support,Unmarried,,Male,0,0,60,United-States,>50K,23449,275,C
36,Private,166606,11th,7,Married-civ-spouse,Craft-repair,Husband,,Male,0,0,40,United-States,0,23450,528,B
30,Private,97453,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,54,United-States,0,23451,986,B
27,Private,136094,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,23452,832,D
19,?,61855,HS-grad,9,Never-married,?,Other-relative,White,Female,0,0,30,United-States,0,23453,541,A
30,Private,182771,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,15,China,<=50K,23454,647,A
47,Private,418961,Assoc-voc,11,Divorced,Sales,Unmarried,Black,Female,0,0,25,United-States,<=50K,23455,613,A
39,Private,106961,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,23456,994,D
31,Private,81846,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,23457,460,B
44,,105936,,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,23458,373,A
37,Private,36425,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0,23459,276,D
28,Private,595088,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,63,United-States,<=50K,23460,,C
38,Private,149018,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K,23461,285,B
26,Private,,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,,0,0,40,United-States,0,23462,626,C
44,Private,33521,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,23463,378,A
53,State-gov,105728,HS-grad,9,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,0,0,28,United-States,1,23464,805,D
31,Private,193215,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,50,United-States,0,23465,297,B
18,Private,137363,HS-grad,9,Never-married,Adm-clerical,Own-child,,Female,0,0,40,United-States,0,23466,448,A
43,Self-emp-inc,104892,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K,23467,520,B
30,Private,149427,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K,23468,,D
19,State-gov,176634,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,23469,163,D
36,Private,183279,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,23470,389,A
19,?,225775,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K,23471,117,B
25,Private,202091,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,60,United-States,<=50K,23472,163,D
36,Private,123151,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,23473,973,B
22,Private,168187,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,50,,<=50K,23474,429,B
42,Federal-gov,33521,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,,United-States,<=50K,23475,969,C
33,State-gov,243678,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,,<=50K,23476,862,A
38,Private,164898,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,23477,,A
33,State-gov,290614,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,23478,542,B
52,Self-emp-not-inc,199265,,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K,23479,240,C
30,Private,207668,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K,23480,407,B
18,State-gov,30687,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,United-States,0,23481,543,A
24,State-gov,27939,Some-college,10,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0,0,24,?,<=50K,23482,595,A
17,Private,438996,10th,6,Never-married,Other-service,,White,Male,0,0,40,Mexico,<=50K,23483,525,B
48,Private,152915,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,,40,United-States,<=50K,23484,574,B
,?,186030,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,32,United-States,0,23485,931,B
46,Local-gov,297759,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,,0,40,United-States,0,23486,344,A
55,Private,171242,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,>50K,23487,549,B
28,Private,206088,Bachelors,13,Never-married,Sales,,White,Female,,0,40,United-States,<=50K,23488,901,B
,Private,182792,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,23489,450,
44,Private,167725,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,24,United-States,<=50K,23490,698,A
43,Private,160674,,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,23491,810,B
42,Private,194710,Some-college,10,Never-married,Exec-managerial,,White,Female,0,0,40,United-States,<=50K,23492,969,C
39,Private,255027,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K,23493,260,A
23,Private,204641,10th,6,Never-married,Handlers-cleaners,Unmarried,White,Male,,0,50,United-States,<=50K,23494,239,B
20,State-gov,177787,Some-college,10,Never-married,Other-service,Own-child,White,,0,0,20,United-States,<=50K,23495,592,B
29,,54932,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,35,United-States,1,23496,687,D
54,Self-emp-not-inc,91506,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,<=50K,23497,630,D
34,Private,198634,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,,United-States,<=50K,23498,492,A
30,Private,,Bachelors,13,Married-civ-spouse,Sales,,White,Male,0,0,40,United-States,>50K,23499,941,D
59,Private,135647,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,23500,500,D
40,Private,55508,7th-8th,4,Divorced,Farming-fishing,Unmarried,White,Female,0,0,40,United-States,<=50K,23501,149,
37,Private,174912,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,23502,843,C
45,Private,175925,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,23503,394,B
,,329144,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,44,United-States,>50K,23504,524,B
67,?,81761,Masters,14,,?,Husband,White,Male,0,0,2,United-States,0,23505,111,D
49,Self-emp-not-inc,102318,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States,0,23506,434,B
30,Federal-gov,266463,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,,Male,0,0,40,United-States,>50K,23507,114,D
,Federal-gov,107314,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,23508,127,A
,Private,114158,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,23509,487,A
33,Private,124052,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K,23510,391,A
25,Private,144301,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,42,United-States,0,23511,986,B
28,Private,176683,Assoc-voc,11,,Tech-support,Husband,White,Male,0,,70,,>50K,23512,932,D
23,Private,234663,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,23513,349,D
39,Self-emp-not-inc,178948,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,50,United-States,0,23514,604,B
37,Self-emp-not-inc,607848,Bachelors,13,Married-civ-spouse,Tech-support,,,Male,0,,40,United-States,1,23515,197,A
39,Private,202937,Masters,,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K,23516,914,C
32,Federal-gov,83413,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,>50K,23517,436,D
26,Private,212798,,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,0,23518,138,D
57,Federal-gov,192258,Some-college,10,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,23519,137,B
36,Private,112497,9th,5,Married-civ-spouse,,Own-child,White,Male,0,0,50,United-States,>50K,23520,399,C
30,Private,97521,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,23521,278,A
27,Private,160972,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,50,United-States,<=50K,23522,708,D
21,Private,322931,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K,23523,991,B
22,Private,403519,HS-grad,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,,0,,United-States,0,23524,568,C
